B1,B2,B3,B4,B5,B6,B7,vis,white,class
4814,4695,4554,4416,4126,1643,793,14063,11293.555555555555,1
4961,4817,4671,4535,3818,1688,788,14449,14016.88888888889,1
4961,4817,4671,4535,3818,1688,788,14449,14016.88888888889,1
4878,4802,4656,4521,4207,1645,777,14336,8486.222222222223,1
4878,4802,4656,4521,4207,1645,777,14336,8486.222222222223,1
4774,4683,4519,4377,3692,1641,756,13976,11133.555555555555,1
4774,4683,4519,4377,3692,1641,756,13976,11133.555555555555,1
4664,4577,4435,4286,4004,1564,731,13676,8908.222222222223,1
4682,4601,4451,4303,3632,1583,734,13734,9158.0,1
4682,4601,4451,4303,3632,1583,734,13734,9158.0,1
4876,4818,4688,4538,4183,1542,711,14382,6178.666666666667,1
4876,4818,4688,4538,4183,1542,711,14382,6178.666666666667,1
4999,4922,4776,4631,3871,1609,721,14697,8552.666666666666,1
4938,4857,4703,4557,4184,1584,716,14498,9500.22222222222,1
4938,4857,4703,4557,4184,1584,716,14498,9500.22222222222,1
4674,4566,4365,4210,3563,1560,711,13605,16394.0,1
4674,4566,4365,4210,3563,1560,711,13605,16394.0,1
4424,4318,4145,3980,3694,1486,693,12887,13222.888888888889,1
4424,4318,4145,3980,3694,1486,693,12887,13222.888888888889,1
4162,4073,3883,3734,3149,1459,685,12118,13540.22222222222,1
4400,4322,4164,3996,3715,1531,737,12886,9638.222222222223,1
4400,4322,4164,3996,3715,1531,737,12886,9638.222222222223,1
4453,4354,4161,4020,3412,1589,765,12968,14701.555555555555,1
4453,4354,4161,4020,3412,1589,765,12968,14701.555555555555,1
4578,4487,4340,4173,3865,1612,793,13405,9614.888888888889,1
4502,4448,4252,4081,3463,1624,764,13202,11536.88888888889,1
4502,4448,4252,4081,3463,1624,764,13202,11536.88888888889,1
4446,4380,4192,4019,3760,1566,778,13018,11579.555555555557,1
4446,4380,4192,4019,3760,1566,778,13018,11579.555555555557,1
4422,4380,4183,4019,3402,1587,734,12985,10854.888888888889,1
4422,4380,4183,4019,3402,1587,734,12985,10854.888888888889,1
4080,4052,3844,3677,3444,1467,688,11976,11082.666666666666,1
4091,4082,3887,3715,3176,1461,674,12060,8858.0,1
4091,4082,3887,3715,3176,1461,674,12060,8858.0,1
4346,4343,4177,3998,3710,1496,699,12866,6236.222222222223,1
4346,4343,4177,3998,3710,1496,699,12866,6236.222222222223,1
4839,4820,4659,4503,3783,1588,716,14318,6520.222222222223,1
4839,4820,4659,4503,3783,1588,716,14318,6520.222222222223,1
5199,5187,5040,4898,4484,1611,733,15426,5226.0,1
5199,5187,5040,4898,4484,1611,733,15426,5226.0,1
5483,5492,5351,5212,4330,1701,761,16326,4154.0,1
5759,5758,5628,5487,4978,1678,760,17145,3784.6666666666665,1
5759,5758,5628,5487,4978,1678,760,17145,3784.6666666666665,1
6005,5995,5863,5726,4621,1745,758,17863,4187.555555555556,1
6005,5995,5863,5726,4621,1745,758,17863,4187.555555555556,1
5969,5961,5836,5712,5129,1677,744,17766,3708.6666666666665,1
5969,5961,5836,5712,5129,1677,744,17766,3708.6666666666665,1
5848,5800,5668,5530,4487,1749,773,17316,5792.0,1
5690,5629,5480,5346,4893,1737,808,16799,7780.222222222223,1
5690,5629,5480,5346,4893,1737,808,16799,7780.222222222223,1
5520,5450,5299,5155,4250,1803,814,16269,8504.666666666666,1
5520,5450,5299,5155,4250,1803,814,16269,8504.666666666666,1
5350,5333,5190,5021,4688,1772,841,15873,5148.666666666667,1
5335,5218,5043,4894,4597,1801,853,15596,14397.555555555555,1
5241,5209,5041,4896,4028,1853,843,15491,7694.222222222223,1
5195,5087,4881,4728,4066,1839,869,15163,16966.222222222223,1
5051,5022,4863,4704,4434,1765,863,14936,6829.555555555556,1
4985,4871,4680,4541,4300,1772,847,14536,15833.555555555555,1
4902,4875,4680,4552,3768,1813,824,14457,9782.0,1
2234,2612,2540,1651,1374,1424,1162,7386,26856.0,1
2029,2430,2325,1430,1222,1177,1017,6784,28826.88888888889,1
2133,2503,2361,1586,1310,1457,1253,6997,23227.55555555556,1
2133,2503,2361,1586,1310,1457,1253,6997,23227.55555555556,1
2353,2672,2473,1869,1671,1648,1425,7498,17306.88888888889,1
2353,2672,2473,1869,1671,1648,1425,7498,17306.88888888889,1
1875,2215,1950,1253,1051,1115,903,6040,21272.222222222223,1
2619,2949,2765,2270,1737,2128,1928,8333,18230.222222222223,1
2619,2949,2765,2270,1737,2128,1928,8333,18230.222222222223,1
1909,2233,1909,1339,1082,1271,1053,6051,23328.0,1
1909,2233,1909,1339,1082,1271,1053,6051,23328.0,1
1949,2274,1978,1468,1232,1444,1325,6201,21564.666666666668,1
1503,1826,1447,876,764,795,640,4776,27900.666666666668,1
1410,1688,1297,754,644,595,507,4395,26992.666666666668,1
1272,1608,1203,672,567,533,304,4083,31298.0,1
1301,1527,1155,714,605,604,468,3983,23419.55555555555,1
1219,1475,1116,689,558,556,509,3810,22780.666666666668,1
1276,1450,1110,726,639,626,522,3836,19270.222222222223,1
1323,1450,1130,793,801,714,582,3903,17308.666666666668,1
1214,1378,1063,726,675,637,536,3655,16546.888888888887,1
1296,1386,1082,773,761,711,597,3764,16256.888888888889,1
1213,1295,1006,710,702,622,474,3514,14788.222222222224,1
1111,1247,967,665,618,574,432,3325,13070.222222222224,1
1203,1288,1000,714,648,588,456,3491,14597.555555555557,1
1042,1074,819,535,427,379,266,2935,12864.222222222224,1
1014,1128,834,534,401,364,249,2976,14648.0,1
1018,1069,814,526,419,361,269,2901,12138.0,1
1014,1138,838,549,420,385,221,2990,15150.22222222222,1
1010,1063,795,519,425,381,244,2868,13428.666666666666,1
1001,1071,806,528,408,385,276,2878,12572.222222222224,1
1001,1071,806,528,408,385,276,2878,12572.222222222224,1
1315,1421,1158,918,919,833,655,3894,11672.666666666666,1
1663,1782,1536,1335,1328,1386,1111,4981,10089.555555555555,1
1663,1782,1536,1335,1328,1386,1111,4981,10089.555555555555,1
2081,2219,2012,1877,2116,2070,1872,6312,7406.0,1
1672,1789,1531,1297,1185,1145,957,4992,11126.0,1
1672,1789,1531,1297,1185,1145,957,4992,11126.0,1
1265,1376,1052,735,657,569,425,3693,18074.0,1
1265,1376,1052,735,657,569,425,3693,18074.0,1
1179,1313,989,657,542,527,417,3481,17670.222222222223,1
1119,1239,922,625,529,490,356,3280,17077.555555555555,1
1119,1239,922,625,529,490,356,3280,17077.555555555555,1
1089,1224,918,607,476,458,337,3231,15678.0,1
1089,1224,918,607,476,458,337,3231,15678.0,1
1133,1293,986,664,554,499,348,3412,15717.555555555557,1
1099,1240,926,589,460,432,314,3265,16489.55555555556,1
1099,1240,926,589,460,432,314,3265,16489.55555555556,1
1079,1244,931,589,477,439,308,3254,16344.222222222224,1
1037,1184,886,547,431,388,300,3107,14801.555555555557,1
1037,1184,886,547,431,388,300,3107,14801.555555555557,1
949,1102,825,481,367,341,247,2876,12834.88888888889,1
949,1102,825,481,367,341,247,2876,12834.88888888889,1
929,1080,812,500,383,341,255,2821,12034.888888888889,1
969,1085,826,549,433,394,278,2880,11220.666666666666,1
969,1085,826,549,433,394,278,2880,11220.666666666666,1
1075,1169,897,660,571,452,323,3141,12722.666666666666,1
1075,1169,897,660,571,452,323,3141,12722.666666666666,1
1190,1285,1017,787,664,534,343,3492,12308.666666666666,1
1301,1362,1082,856,723,525,370,3745,14453.555555555555,1
1301,1362,1082,856,723,525,370,3745,14453.555555555555,1
1419,1470,1193,963,816,608,360,4082,14489.555555555555,1
1419,1470,1193,963,816,608,360,4082,14489.555555555555,1
1627,1615,1346,1124,951,663,410,4588,16829.555555555555,1
1750,1721,1484,1267,1099,728,384,4955,14196.22222222222,1
1750,1721,1484,1267,1099,728,384,4955,14196.22222222222,1
2017,1945,1694,1476,1230,779,471,5656,19168.222222222223,1
1824,1782,1533,1321,1132,734,349,5139,16494.0,1
1824,1782,1533,1321,1132,734,349,5139,16494.0,1
1676,1647,1395,1206,1027,660,419,4718,15922.88888888889,1
1676,1647,1395,1206,1027,660,419,4718,15922.88888888889,1
1894,1837,1634,1425,1223,780,408,5365,12450.88888888889,1
2427,2335,2103,1914,1619,982,585,6865,18584.88888888889,1
2427,2335,2103,1914,1619,982,585,6865,18584.88888888889,1
2899,2800,2590,2375,2168,1210,649,8289,16598.0,1
3109,3019,2787,2580,2254,1253,711,8915,18400.88888888889,1
3109,3019,2787,2580,2254,1253,711,8915,18400.88888888889,1
3232,3117,2894,2697,2511,1305,652,9243,19688.666666666668,1
3232,3117,2894,2697,2511,1305,652,9243,19688.666666666668,1
3432,3344,3108,2907,2558,1376,741,9884,18712.888888888887,1
3632,3519,3308,3113,2907,1467,674,10459,18029.55555555556,1
3632,3519,3308,3113,2907,1467,674,10459,18029.55555555556,1
3879,3789,3563,3368,2960,1562,813,11231,17670.222222222223,1
3879,3789,3563,3368,2960,1562,813,11231,17670.222222222223,1
4007,3883,3686,3494,3291,1578,702,11576,17469.555555555555,1
4520,4368,4199,4007,3500,1687,845,13087,17189.555555555555,1
4520,4368,4199,4007,3500,1687,845,13087,17189.555555555555,1
4941,4827,4664,4491,4222,1780,789,14432,12921.555555555555,1
4941,4827,4664,4491,4222,1780,789,14432,12921.555555555555,1
5218,5080,4922,4756,4090,1812,883,15220,14624.88888888889,1
5218,5080,4922,4756,4090,1812,883,15220,14624.88888888889,1
5326,5220,5059,4897,4608,1846,824,15605,12049.555555555557,1
5369,5214,5060,4886,4169,1863,888,15643,15913.555555555555,1
5369,5214,5060,4886,4169,1863,888,15643,15913.555555555555,1
5292,5183,5013,4850,4561,1826,803,15488,13180.22222222222,1
5292,5183,5013,4850,4561,1826,803,15488,13180.22222222222,1
5325,5151,4995,4823,4098,1818,862,15471,18168.0,1
5236,5087,4916,4742,4466,1801,800,15239,17093.555555555555,1
5236,5087,4916,4742,4466,1801,800,15239,17093.555555555555,1
5076,4886,4723,4542,3866,1805,855,14685,20808.666666666668,1
5076,4886,4723,4542,3866,1805,855,14685,20808.666666666668,1
4704,4555,4365,4181,3980,1696,760,13624,19246.888888888887,1
4482,4305,4132,3939,3340,1700,819,12919,20417.555555555555,1
4482,4305,4132,3939,3340,1700,819,12919,20417.555555555555,1
4281,4120,3937,3730,3542,1619,756,12338,19749.555555555555,1
3735,3729,3542,3344,3191,1530,752,11006,8028.222222222222,1
4077,3896,3711,3530,3074,1590,772,11684,22326.888888888887,1
3831,3833,3641,3437,3023,1570,776,11305,8107.555555555555,1
3995,3875,3686,3490,3365,1524,767,11556,16178.0,1
4158,4041,3862,3684,3133,1597,763,12061,14816.222222222224,1
4158,4041,3862,3684,3133,1597,763,12061,14816.222222222224,1
4428,4321,4150,3958,3795,1622,808,12899,13108.22222222222,1
4407,4388,4262,4071,3923,1695,834,13057,4140.222222222223,1
4407,4388,4262,4071,3923,1695,834,13057,4140.222222222223,1
4888,4739,4592,4400,4173,1773,822,14219,14602.888888888889,1
4888,4739,4592,4400,4173,1773,822,14219,14602.888888888889,1
4912,4766,4605,4424,3789,1779,838,14283,15720.666666666666,1
4587,4507,4384,4182,3632,1736,835,13478,6970.88888888889,1
4587,4507,4384,4182,3632,1736,835,13478,6970.88888888889,1
4433,4357,4225,4038,3874,1664,811,13015,7384.88888888889,1
4537,4389,4216,4033,3467,1707,767,13142,17208.222222222223,1
4427,4264,4082,3895,3675,1612,725,12773,19857.555555555555,1
3920,3847,3696,3523,3372,1478,712,11463,8700.666666666666,1
3920,3847,3696,3523,3372,1478,712,11463,8700.666666666666,1
3665,3583,3438,3262,2808,1405,672,10686,8808.666666666666,1
3665,3583,3438,3262,2808,1405,672,10686,8808.666666666666,1
3684,3609,3483,3314,3184,1377,645,10776,6878.0,1
3918,3796,3689,3520,3031,1465,691,11403,8752.666666666666,1
3918,3796,3689,3520,3031,1465,691,11403,8752.666666666666,1
4458,4326,4221,4057,3852,1594,786,13005,9402.0,1
4458,4326,4221,4057,3852,1594,786,13005,9402.0,1
4685,4558,4461,4287,3658,1708,812,13704,8412.666666666666,1
4689,4571,4445,4304,4075,1687,827,13705,9926.222222222223,1
4689,4571,4445,4304,4075,1687,827,13705,9926.222222222223,1
4799,4695,4545,4397,3734,1739,833,14039,10870.222222222223,1
4799,4695,4545,4397,3734,1739,833,14039,10870.222222222223,1
4904,4804,4675,4540,4272,1688,812,14383,8786.888888888889,1
4961,4817,4671,4535,3818,1688,788,14449,14016.88888888889,1
4961,4817,4671,4535,3818,1688,788,14449,14016.88888888889,1
4995,4868,4729,4595,4282,1662,778,14592,11800.666666666666,1
4995,4868,4729,4595,4282,1662,778,14592,11800.666666666666,1
4982,4833,4680,4546,3803,1665,765,14495,15201.555555555555,1
4982,4833,4680,4546,3803,1665,765,14495,15201.555555555555,1
4664,4577,4435,4286,4004,1564,731,13676,8908.222222222223,1
4813,4727,4579,4436,3718,1603,728,14119,9339.555555555557,1
4813,4727,4579,4436,3718,1603,728,14119,9339.555555555557,1
5036,4960,4839,4703,4332,1577,716,14835,6580.666666666667,1
5036,4960,4839,4703,4332,1577,716,14835,6580.666666666667,1
5248,5181,5038,4906,4044,1663,739,15467,7670.88888888889,1
5090,5046,4903,4756,4382,1596,726,15039,6372.666666666667,1
5090,5046,4903,4756,4382,1596,726,15039,6372.666666666667,1
4938,4862,4683,4533,3792,1623,730,14483,11426.88888888889,1
4938,4862,4683,4533,3792,1623,730,14483,11426.88888888889,1
4679,4607,4445,4282,3963,1524,708,13731,9576.0,1
4462,4338,4173,4010,3388,1549,720,12973,14013.555555555555,1
4462,4338,4173,4010,3388,1549,720,12973,14013.555555555555,1
4639,4545,4372,4212,3908,1583,746,13556,12228.222222222224,1
4639,4545,4372,4212,3908,1583,746,13556,12228.222222222224,1
4552,4434,4241,4078,3477,1601,756,13227,16432.666666666668,1
4552,4434,4241,4078,3477,1601,756,13227,16432.666666666668,1
4578,4487,4340,4173,3865,1612,793,13405,9614.888888888889,1
4639,4556,4356,4216,3570,1637,774,13551,14108.666666666666,1
4639,4556,4356,4216,3570,1637,774,13551,14108.666666666666,1
4532,4448,4283,4118,3831,1558,748,13263,10698.0,1
4532,4448,4283,4118,3831,1558,748,13263,10698.0,1
4422,4380,4183,4019,3402,1587,734,12985,10854.888888888889,1
4422,4380,4183,4019,3402,1587,734,12985,10854.888888888889,1
4133,4085,3870,3711,3506,1450,718,12088,13077.555555555557,1
4133,4085,3870,3711,3506,1450,718,12088,13077.555555555557,1
4048,4017,3827,3662,3139,1436,660,11892,9544.666666666666,1
4346,4343,4177,3998,3710,1496,699,12866,6236.222222222223,1
4346,4343,4177,3998,3710,1496,699,12866,6236.222222222223,1
4794,4848,4630,4468,3778,1613,732,14272,8592.888888888889,1
4794,4848,4630,4468,3778,1613,732,14272,8592.888888888889,1
5126,5103,4955,4803,4420,1616,725,15184,5741.555555555556,1
5126,5103,4955,4803,4420,1616,725,15184,5741.555555555556,1
5483,5492,5351,5212,4330,1701,761,16326,4154.0,1
5733,5742,5613,5485,4955,1682,773,17088,3458.0,1
5733,5742,5613,5485,4955,1682,773,17088,3458.0,1
5912,5942,5806,5688,4633,1718,761,17660,3403.555555555556,1
5912,5942,5806,5688,4633,1718,761,17660,3403.555555555556,1
5911,5929,5793,5684,5080,1663,755,17633,3638.2222222222226,1
5969,5961,5836,5712,5129,1677,744,17766,3708.6666666666665,1
5879,5847,5691,5557,4522,1727,763,17417,6744.88888888889,1
5713,5689,5541,5410,4921,1723,796,16943,5784.88888888889,1
5713,5689,5541,5410,4921,1723,796,16943,5784.88888888889,1
5591,5533,5373,5235,4315,1799,815,16497,8498.666666666666,1
5591,5533,5373,5235,4315,1799,815,16497,8498.666666666666,1
5418,5360,5193,5058,4688,1775,850,15971,9097.555555555557,1
5418,5360,5193,5058,4688,1775,850,15971,9097.555555555557,1
5301,5235,5067,4932,4106,1846,849,15603,9704.0,1
5301,5235,5067,4932,4106,1846,849,15603,9704.0,1
5176,5090,4914,4785,4483,1789,868,15180,11890.666666666666,1
2402,2802,2818,1970,1700,1654,1503,8022,37034.666666666664,1
2228,2607,2536,1686,1412,1407,1148,7371,27060.666666666668,1
2029,2430,2325,1430,1222,1177,1017,6784,28826.88888888889,1
2029,2430,2325,1430,1222,1177,1017,6784,28826.88888888889,1
1916,2283,2112,1272,1096,1103,939,6311,22482.88888888889,1
1711,2085,1809,1062,974,939,769,5605,25072.88888888889,1
1711,2085,1809,1062,974,939,769,5605,25072.88888888889,1
1875,2215,1950,1253,1051,1115,903,6040,21272.222222222223,1
1840,2196,1911,1266,1243,1293,1178,5947,23666.88888888889,1
1840,2196,1911,1266,1243,1293,1178,5947,23666.88888888889,1
1555,1900,1597,945,828,893,796,5052,23622.0,1
1555,1900,1597,945,828,893,796,5052,23622.0,1
1599,1940,1610,1045,954,988,979,5149,25033.55555555556,1
1503,1826,1447,876,764,795,640,4776,27900.666666666668,1
1503,1826,1447,876,764,795,640,4776,27900.666666666668,1
1256,1574,1181,643,500,505,343,4011,29022.0,1
1153,1394,1033,606,484,467,378,3580,22533.55555555555,1
1153,1394,1033,606,484,467,378,3580,22533.55555555555,1
1223,1460,1126,750,656,622,560,3809,19681.555555555555,1
1302,1465,1137,792,682,677,531,3904,17930.88888888889,1
1187,1395,1058,713,577,563,462,3640,19274.888888888887,1
1137,1247,920,593,473,432,343,3304,18457.55555555556,1
1024,1193,866,541,447,399,257,3083,17828.222222222223,1
987,1147,826,511,398,371,307,2960,17173.555555555555,1
1203,1288,1000,714,648,588,456,3491,14597.555555555557,1
1166,1241,992,706,651,573,382,3399,10878.0,1
1168,1312,1043,755,614,570,425,3523,12080.22222222222,1
1258,1343,1100,825,739,689,523,3701,10137.555555555557,1
1244,1394,1131,856,725,649,489,3769,11604.22222222222,1
1273,1359,1145,868,843,750,565,3777,7730.666666666667,1
1094,1161,909,622,555,502,364,3164,11357.555555555555,1
1171,1316,1021,728,641,563,392,3508,14505.555555555557,1
1336,1423,1179,921,907,834,691,3938,10194.888888888889,1
1447,1618,1330,1073,957,944,731,4395,13986.0,1
1695,1798,1566,1344,1307,1420,1171,5059,9008.222222222223,1
2081,2219,2012,1877,2116,2070,1872,6312,7406.0,1
2271,2407,2199,2063,2061,2266,1952,6877,7438.222222222222,1
2271,2407,2199,2063,2061,2266,1952,6877,7438.222222222222,1
1628,1751,1452,1200,1216,1051,891,4831,15056.22222222222,1
1628,1751,1452,1200,1216,1051,891,4831,15056.22222222222,1
1179,1313,989,657,542,527,417,3481,17670.222222222223,1
1165,1300,991,662,558,531,408,3456,15998.0,1
1165,1300,991,662,558,531,408,3456,15998.0,1
1146,1275,978,639,516,496,369,3399,14786.0,1
1146,1275,978,639,516,496,369,3399,14786.0,1
1165,1316,1017,668,567,507,379,3498,14900.666666666666,1
1256,1408,1127,813,670,612,474,3791,13189.555555555555,1
1256,1408,1127,813,670,612,474,3791,13189.555555555555,1
1233,1400,1115,805,697,612,468,3748,13670.888888888889,1
1233,1400,1115,805,697,612,468,3748,13670.888888888889,1
1150,1327,1044,699,582,535,395,3521,13628.22222222222,1
949,1102,825,481,367,341,247,2876,12834.88888888889,1
949,1102,825,481,367,341,247,2876,12834.88888888889,1
948,1065,796,494,382,338,253,2809,12128.222222222224,1
942,1032,766,513,395,351,245,2740,12203.555555555557,1
942,1032,766,513,395,351,245,2740,12203.555555555557,1
1075,1169,897,660,571,452,323,3141,12722.666666666666,1
1141,1195,942,719,603,476,307,3278,11836.22222222222,1
1141,1195,942,719,603,476,307,3278,11836.22222222222,1
1258,1307,1056,825,698,527,371,3621,11800.666666666666,1
1258,1307,1056,825,698,527,371,3621,11800.666666666666,1
1424,1457,1220,993,831,621,400,4101,10986.0,1
1500,1510,1248,1023,866,577,388,4258,14694.22222222222,1
1500,1510,1248,1023,866,577,388,4258,14694.22222222222,1
1627,1628,1383,1161,987,670,368,4638,13284.666666666666,1
1627,1628,1383,1161,987,670,368,4638,13284.666666666666,1
2095,2046,1801,1576,1310,789,497,5942,16540.222222222223,1
1824,1782,1533,1321,1132,734,349,5139,16494.0,1
1824,1782,1533,1321,1132,734,349,5139,16494.0,1
1761,1709,1467,1257,1082,683,413,4937,16411.55555555556,1
1761,1709,1467,1257,1082,683,413,4937,16411.55555555556,1
1876,1831,1618,1416,1211,784,383,5325,12662.0,1
2427,2335,2103,1914,1619,982,585,6865,18584.88888888889,1
2427,2335,2103,1914,1619,982,585,6865,18584.88888888889,1
2766,2665,2470,2264,2046,1179,599,7901,15093.555555555555,1
2766,2665,2470,2264,2046,1179,599,7901,15093.555555555555,1
3212,3078,2850,2674,2319,1315,732,9140,22331.55555555555,1
3370,3242,3046,2851,2612,1377,666,9658,17752.888888888887,1
3370,3242,3046,2851,2612,1377,666,9658,17752.888888888887,1
3346,3251,3013,2817,2485,1338,737,9610,19617.555555555555,1
3507,3382,3177,2980,2796,1418,693,10066,18505.555555555555,1
3507,3382,3177,2980,2796,1418,693,10066,18505.555555555555,1
3683,3578,3347,3154,2791,1480,791,10608,19698.0,1
3683,3578,3347,3154,2791,1480,791,10608,19698.0,1
4007,3883,3686,3494,3291,1578,702,11576,17469.555555555555,1
4308,4225,4024,3833,3354,1637,821,12557,14216.22222222222,1
4308,4225,4024,3833,3354,1637,821,12557,14216.22222222222,1
4786,4669,4504,4325,4060,1750,771,13959,13382.0,1
4786,4669,4504,4325,4060,1750,771,13959,13382.0,1
5218,5080,4922,4756,4090,1812,883,15220,14624.88888888889,1
5324,5187,5030,4874,4563,1819,800,15541,14428.22222222222,1
